"file"	"tokens"	"date"	"bias"	"doc_num"	"Topic1"	"Topic2"	"Topic3"	"Topic4"	"Topic5"	"Topic6"	"Topic7"	"Topic8"	"Topic9"	"Topic10"	"Topic"	"topic_sum"	"include"
"38"	"img_35994014410_10159193789064411.jpg"	"        clothing  smile  lip  cheek  hairstyle  collar  dress_shirt  chin  forehead  facial_hair"	2143	1	38	0.0337741944592604	0	0	0	0	0	0	0	0	0	"Topic10"	0.0337741944592604	0
"39"	"img_256004367748633_1190014641014263.jpg"	"        clothing  suit_trousers  trousers  outerwear  smile  product  coat  gesture  tie  suit"	422	-1	39	0.0607653473936136	0	0	0	0	0	0	0	0	0	"Topic3"	0.0607653473936136	0
"40"	"img_140738092630206_3438758829494766.jpg"	"        clothing  table  outerwear  shirt  furniture  whiteboard  coat  handwriting  jacket  chair"	2183	1	40	0.0507497160771019	0	0	0	0	0	0	0	0	0	"Topic3"	0.0507497160771019	0
"41"	"img_140738092630206_3249807675056550.jpg"	"        cloud  sky  building  plant  road_surface  tree  street_light  urban_design  asphalt  architecture"	2118	1	41	0.0296722705816056	0	0	0	0	0	0.705948076413954	0	0	0	"Topic7"	0.73562034699556	1
"42"	"img_95475020353_10157839791740354.jpg"	"        collar  comfort  temple  beige  button  laugh  walking_shoe  pocket"	777	1	42	0.168423640561988	0	0	0	0	0	0	0	0	0	"Topic9"	0.168423640561988	0
"43"	"img_456740217686384_1338141149546282.jpg"	"        comfort  hairstyle  room  wall  sitting  wrist  beauty  picture_frame  long_hair  layered_hair"	613	-1	43	0.154480975749995	0	0	0	0	0	0	0	0	0	"Topic3"	0.154480975749995	0
"44"	"img_10018702564_10153474534382565.jpg"	"        comfort  interaction  fur  love  stuffed_toy  baby  hug  plush  nap"	126	-1	44	0.227730473018579	0	0	0	0	0	0	0	0	0	"Topic9"	0.227730473018579	0
"45"	"img_5863113009_10158771934698010.jpg"	"        crowd  people  sculpture  audience  arecales  metal  bronze_sculpture  statue  monument  palm_tree"	2116	-1	45	0.0326181537608673	0	0	0	0	0	0	0	0	0	"Topic8"	0.0326181537608673	0
"46"	"img_5550296508_10154511160156509.jpg"	"        crowd  product  finger  people  event  fun  social_group  audience  hand  photograph"	560	-1	46	0.486516855365577	0	0	0	0	0	0	0	0	0	"Topic1"	0.486516855365577	0
"47"	"img_95475020353_10159279359640354.jpg"	"        cuisine  food  ingredient  breakfast_cereal  breakfast  convenience_food  meal  vegetarian_food  dish  cereal"	1030	1	47	0.0301567167089565	0	0	0	0	0	0.865323433541508	0	0	0	"Topic7"	0.895480150250464	1
"48"	"img_40656699159_10157942811764160.jpg"	"        cuisine  ingredient  food  breakfast  breakfast_cereal  meal  vegetarian_food  cereal  recipe  snack"	2131	1	48	0.0231310805320729	0	0	0	0	0	0.877124149345475	0	0	0	"Topic7"	0.900255229877547	1
"49"	"img_95475020353_10159844866785354.jpg"	"        cuisine  retail  food  convenience_store  supermarket  grocery_store  breakfast  breakfast_cereal  frosted_flakes  trade"	1126	1	49	0.0302507887411504	0	0	0	0	0	0.856866853537285	0	0	0	"Topic7"	0.887117642278435	1
"50"	"img_140738092630206_3266159050088079.jpg"	"        daytime  property  font  wall  neighbourhood  facade  real_estate  building  signage  gas"	2124	1	50	0.0390374010226746	0	0	0	0	0	0	0	0	0	"Topic7"	0.0390374010226746	0
"51"	"img_456740217686384_3793326050694434.jpg"	"        dress_shirt  collar  chin  forehead  coat  microphone  outerwear  formal_wear  suit  tie"	2159	-1	51	0.0298094320864273	0	0	0	0	0	0	0	0	0	"Topic3"	0.0298094320864273	0
"52"	"img_40656699159_10158222870584160.jpg"	"        ear  audio_equipment  dress_shirt  hairstyle  collar  chin  forehead  eyebrow  joint  uniform"	2220	1	52	0.165923419211879	0	0	0	0	0	0	0	0	0	"Topic3"	0.165923419211879	0
"53"	"img_140738092630206_3246658945371423.jpg"	"        ear  gesture  event  formal_wear  happy  thumb  art  fun  facial_hair  beard"	2117	1	53	0.16466613415611	0	0	0	0	0	0	0	0	0	"Topic10"	0.16466613415611	0
"54"	"img_6250307292_10153054962222293.jpg"	"        ear  interaction  temple  buzz_cut  gesture  reading"	308	-1	54	0.136647914659431	0	0	0	0	0	0	0	0	0	"Topic9"	0.136647914659431	0
"55"	"img_228735667216_10157943679087217.jpg"	"        ear  lip  cheek  fun  people  hairstyle  skin  chin  forehead  eyebrow"	2143	0	55	0.117578093718514	0	0	0	0	0	0	0	0	0	"Topic10"	0.117578093718514	0
"56"	"img_13652355666_1116303712082424.jpg"	"        entertainment  sky  crowd  leisure  people  fan  t-shirt  stage  city  event"	2118	-1	56	0.208753721842491	0	0	0	0	0	0	0	0	0	"Topic5"	0.208753721842491	0
"57"	"img_268914272540_10157283996212541.jpg"	"        event  crowd  mammal  pink  purple  protest  public_event  umbrella  poster  banner"	2128	-1	57	0.123899873815262	0	0	0	0	0	0	0	0	0	"Topic7"	0.123899873815262	0
"58"	"img_35994014410_10159173837384411.jpg"	"        eye  hand  flowerpot  wrist  bracelet  houseplant  watch  active_shirt"	2138	1	58	0.045140739746905	0	0	0	0	0	0	0	0	0	"Topic2"	0.045140739746905	0
"59"	"img_26423400230_10163644509995231.jpg"	"        eyewear  audio_equipment  glasses  vision_care  microphone  forehead  electronic_device  hand  technology  community"	2135	-1	59	0.0683629992572453	0	0	0	0	0	0	0	0	0	"Topic2"	0.0683629992572453	0
"60"	"img_228735667216_10157877594227217.jpg"	"        eyewear  audio_equipment  microphone  vision_care  glasses  cheek  hairstyle  chin  forehead  electronic_device"	2123	0	60	0.0298764680772306	0	0	0	0	0	0	0	0	0	"Topic10"	0.0298764680772306	0
"61"	"img_5281959998_10150818218119999.jpg"	"        eyewear  ear  vision_care  people  glasses  hat  community  jewellery  fashion_accessory  headgear"	650	-1	61	0.110665030264101	0	0	0	0	0	0	0	0	0	"Topic10"	0.110665030264101	0
"62"	"img_10018702564_10154434717097565.jpg"	"        eyewear  face  head  nose  vision_care  glasses  lip  mouth  people  fun"	539	-1	62	0.029822888566646	0	0	0	0	0	0	0	0	0.801607941953119	"Topic10"	0.831430830519765	1
"63"	"img_456740217686384_3866405200053185.jpg"	"        eyewear  facial_hair  hairstyle  dress_shirt  sleeve  collar  forehead  moustache  black_hair  cool"	2182	-1	63	0.0644951696019686	0	0	0	0	0	0	0	0	0	"Topic3"	0.0644951696019686	0
"64"	"img_249655421622_10157618199276623.jpg"	"        eyewear  flag  sunglasses  audio_equipment  flag_of_the_united_states  microphone  t-shirt  moustache  goggles  public_address_system"	2205	0	64	0.0585250339725561	0	0	0	0	0	0	0	0	0	"Topic5"	0.0585250339725561	0
"65"	"img_456740217686384_3739259486101091.jpg"	"        eyewear  glasses  vision_care  product  chin  forehead  collar  community  temple  neck"	2141	-1	65	0.144588596609248	0	0	0	0	0	0	0	0	0	"Topic10"	0.144588596609248	0
"66"	"img_26423400230_10159161461865231.jpg"	"        eyewear  head  glasses  nose  ear  vision_care  cheek  audio_equipment  hairstyle  chin"	1113	-1	66	0.0219780919777336	0	0	0	0	0	0	0	0	0.713395765746435	"Topic10"	0.735373857724169	1
"67"	"img_40656699159_10158143450814160.jpg"	"        eyewear  head  nose  vision_care  lip  cheek  hairstyle  skin  chin  forehead"	2193	1	67	0.0330185716707387	0	0	0	0	0	0	0	0	0.768271063669907	"Topic10"	0.801289635340646	1
"68"	"img_18343191100_10154209803506101.jpg"	"        eyewear  nose  vision_care  facial_hair  people  hairstyle  sleeve  forehead  cool  beard"	689	0	68	0.0763118649967528	0	0	0	0	0	0	0	0	0	"Topic10"	0.0763118649967528	0
"69"	"img_182919686769_10154700508511770.jpg"	"        eyewear  vision_care  fun  lip  cheek  people  product  hairstyle  chin  forehead"	1073	1	69	0.208147707972237	0	0	0	0	0	0	0	0	0	"Topic10"	0.208147707972237	0
"70"	"img_20446254070_10157784770964071.jpg"	"        eyewear  vision_care  people  fun  product  social_group  white  community  cap  cool"	2121	-1	70	0.415631892450483	0	0	0	0	0	0	0	0	0	"Topic1"	0.415631892450483	0
"71"	"img_140738092630206_3575841582453156.jpg"	"        face  forehead  hair  nose  cheek  skin  head  lip  chin  eyebrow"	2223	1	71	0.0263873802382226	0	0	0	0	0	0	0	0	0.769860236944977	"Topic10"	0.7962476171832	1
"72"	"img_13652355666_10158893284030667.jpg"	"        face  head  ear  lip  cheek  mouth  skin  eye  chin  forehead"	2257	-1	72	0.0209739958755439	0	0	0	0	0	0	0	0	0.773960385104721	"Topic10"	0.794934380980264	1
"73"	"img_7382473689_10156832834398690.jpg"	"        face  head  nose  ear  mouth  lip  people  hairstyle  forehead  eyebrow"	1397	-1	73	0.0178816574180154	0	0	0	0	0	0	0	0	0.777952945477052	"Topic10"	0.795834602895068	1
"74"	"img_20446254070_10158146588999071.jpg"	"        face  head  nose  smile  mouth  people  forehead  happy  facial_expression  landmark"	2243	-1	74	0.0301397031647577	0	0	0	0	0	0	0	0	0.70108074829564	"Topic10"	0.731220451460398	1
"75"	"img_14660729657_10158894522539658.jpg"	"        facial_hair  nose  mouth  lip  cheek  skin  chin  forehead  eyebrow  wrinkle"	2165	0	75	0.0483321815231033	0	0	0	0	0	0	0	0	0	"Topic10"	0.0483321815231033	0
"76"	"img_6250307292_10160443486672293.jpg"	"        fashion_accessory  mesh  wire_fencing  symbol  chain-link_fencing  fence  annual_plant  hair_accessory  creative_arts"	2266	-1	76	0.050365774695853	0	0	0	0	0	0	0	0	0	"Topic8"	0.050365774695853	0
"77"	"img_10018702564_10159221178777565.jpg"	"        finger  hand  wrist  thumb  gesture  nail  illustration  artwork  drawing  sign_language"	2191	-1	77	0.0337075535617815	0	0	0	0	0	0	0	0	0	"Topic2"	0.0337075535617815	0
"78"	"img_29259828486_10158797629708487.jpg"	"        finger  lip  cheek  skin  chin  forehead  eyebrow  eyelash  jaw  organ"	2114	-1	78	0.0297632511416375	0	0	0	0	0	0	0	0	0	"Topic10"	0.0297632511416375	0
"79"	"img_29259828486_10158848647728487.jpg"	"        finger  lip  cheek  skin  chin  forehead  eyebrow  eyelash  jaw  people_in_nature"	2128	-1	79	0.0447472132527374	0	0	0	0	0	0	0	0	0	"Topic10"	0.0447472132527374	0
"80"	"img_140738092630206_3650374874999826.jpg"	"        finger  people  shoulder  photograph  joint  white  sleeveless_shirt  community  style  undershirt"	2244	1	80	0.322183016782173	0	0	0	0	0	0	0	0	0	"Topic1"	0.322183016782173	0
"81"	"img_106547192707583_3687600741268859.jpg"	"        finger  people  skin  hand  thumb  nail  interaction  organ  gesture  wrist"	2119	1	81	0.0865095844332762	0	0	0	0	0	0	0	0	0	"Topic2"	0.0865095844332762	0
"82"	"img_10018702564_10154941053852565.jpg"	"        finger  skin  hand  nail  wrist  gesture  thumb  love  navel  flesh"	735	-1	82	0.0446753970119911	0	0	0	0	0	0	0	0	0	"Topic2"	0.0446753970119911	0
"83"	"img_26423400230_10163941475800231.jpg"	"        finger  skin  wrist  hand  joint  thumb  handwriting  gesture  nail  writing"	2198	-1	83	0.0421402144212412	0	0	0	0	0	0	0	0	0	"Topic2"	0.0421402144212412	0
"84"	"img_40656699159_10158205667289160.jpg"	"        flag  people  event  crowd  flag_of_the_united_states  headgear  carmine  world  public_event  protest"	2214	1	84	0.174574281663345	0	0	0	0	0	0	0	0	0	"Topic5"	0.174574281663345	0
"85"	"img_182919686769_10153571355516770.jpg"	"        font  fur  handwriting  street_fashion  natural_material  active_shirt  photo_caption  bracelet  gesture"	668	1	85	0.0821270766487554	0	0	0	0	0	0	0	0	0	"Topic8"	0.0821270766487554	0
"86"	"img_182919686769_10153488822561770.jpg"	"        font  fur  street_fashion  natural_material  handwriting  active_shirt  photo_caption  jheri_curl  bracelet  gesture"	627	1	86	0.0722983322350555	0	0	0	0	0	0	0	0	0	"Topic8"	0.0722983322350555	0
"87"	"img_95475020353_10158481892345354.jpg"	"        food  cuisine  ingredient  breakfast  convenience_food  breakfast_cereal  dish  vegetarian_food  meal  comfort_food"	887	1	87	0.0327387673363523	0	0	0	0	0	0.864282284736258	0	0	0	"Topic7"	0.89702105207261	1
"88"	"img_95475020353_10158471938500354.jpg"	"        food  cuisine  ingredient  breakfast_cereal  breakfast  convenience_food  vegetarian_food  cereal  snack  dish"	885	1	88	0.032039187899799	0	0	0	0	0	0.865523293188381	0	0	0	"Topic7"	0.89756248108818	1
"89"	"img_140738092630206_3593233580713956.jpg"	"        food  recipe  dish  ingredient  cuisine  comfort_food  breakfast  fast_food  cooking  polenta"	2228	1	89	0.0333980794085808	0	0	0	0	0	0.768092112211516	0	0	0	"Topic7"	0.801490191620097	1
"90"	"img_140738092630206_3252421061461878.jpg"	"        footwear  joint  leg  dress  gesture  entertainment  performing_arts  dance  thigh  hat"	2119	1	90	0.0812154671097265	0	0	0	0	0	0	0	0	0	"Topic5"	0.0812154671097265	0
"91"	"img_140738092630206_3464634620240520.jpg"	"        footwear  shorts  active_shorts  leg  sky  sleeve  thigh  tree  fun  leisure"	2191	1	91	0.212150691568252	0	0	0	0	0	0	0	0	0	"Topic5"	0.212150691568252	0
"92"	"img_140738092630206_3470072863030029.jpg"	"        footwear  shorts  muscle  eyewear  hat  sneakers  leisure  thigh  recreation  fun"	2193	1	92	0.237074194153217	0	0	0	0	0	0	0	0	0	"Topic5"	0.237074194153217	0
"93"	"img_18343191100_10158357233036101.jpg"	"        footwear  sports_uniform  sportswear  sport_venue  jersey  trousers  basketball_player  joint  human_leg  competition_event"	2144	0	93	0.0383548337522817	0	0	0	0	0	0	0	0	0	"Topic6"	0.0383548337522817	0
"94"	"img_219367258105115_1005663512808815.jpg"	"        forehead  chin  hand  microphone  mineral_water  dress_shirt  bottle  coat  bottled_water  tie"	435	-1	94	0.0431932057976503	0	0	0	0	0	0	0	0	0	"Topic3"	0.0431932057976503	0
"95"	"img_140738092630206_3268765063160811.jpg"	"        forehead  face  hair  chin  human  flash_photography  sleeve  gesture  street_fashion  cool"	2125	1	95	0.0873184521030684	0	0	0	0	0	0	0	0	0	"Topic5"	0.0873184521030684	0
"96"	"img_140738092630206_3499910413379607.jpg"	"        forehead  face  head  human  beard  fashion  cool  fun  entertainment  magenta"	2202	1	96	0.125877427311167	0	0	0	0	0	0	0	0	0	"Topic5"	0.125877427311167	0
"97"	"img_140738092630206_3391074570929859.jpg"	"        forehead  glasses  chin  microphone  smile  mouth  sleeve  vision_care  public_address_system  audio_equipment"	2167	1	97	0.0400229788195711	0	0	0	0	0	0	0	0	0	"Topic10"	0.0400229788195711	0
"98"	"img_10018702564_10154112410277565.jpg"	"        forehead  head  chin  coat  jaw  tie  gesture  military_person  adaptation  official"	379	-1	98	0.190839696676564	0	0	0	0	0	0	0	0	0	"Topic9"	0.190839696676564	0
"99"	"img_140738092630206_3013319688705351.jpg"	"        forehead  microphone  coat  jacket  hat  fan  t-shirt  event  crowd  job"	2023	1	99	0.146903272887381	0	0	0	0	0	0	0	0	0	"Topic5"	0.146903272887381	0
"100"	"img_95475020353_10156178720365354.jpg"	"        forehead  nose  cheek  chin  eyebrow  jaw  ear  gesture  font  happy"	397	1	100	0.0580561703147945	0	0	0	0	0	0	0	0	0	"Topic10"	0.0580561703147945	0
"101"	"img_140738092630206_3576862399017741.jpg"	"        forehead  nose  cheek  lip  chin  eyebrow  mouth  facial_expression  vision_care  ear"	2223	1	101	0.0263884543329456	0	0	0	0	0	0	0	0	0.769851825349225	"Topic10"	0.79624027968217	1
"102"	"img_167115176655082_1137812619585328.jpg"	"        forehead  nose  cheek  lip  chin  microphone  eyelash  public_address_system  gesture  spokesperson"	438	-1	102	0.03964102219698	0	0	0	0	0	0	0	0	0	"Topic2"	0.03964102219698	0
"103"	"img_140738092630206_3281608788543105.jpg"	"        forehead  nose  cheek  lip  chin  microphone  mouth  coat  jaw  musician"	2130	1	103	0.030570518884325	0	0	0	0	0	0	0	0	0	"Topic10"	0.030570518884325	0
"104"	"img_10018702564_10154208736762565.jpg"	"        forehead  nose  hair  microphone  chin  public_address_system  musician  ear  performing_arts  music"	426	-1	104	0.0235694286226292	0	0	0	0	0	0	0	0	0	"Topic2"	0.0235694286226292	0
"105"	"img_140738092630206_3312073878829929.jpg"	"        forehead  photograph  eyebrow  news  beard  font  snapshot  jewellery  event  job"	2140	1	105	0.278585822170403	0	0	0	0	0	0	0	0	0	"Topic1"	0.278585822170403	0
"106"	"img_131459315949_10158149877740950.jpg"	"        fun  people  event  social_group  red  photograph  crowd  white  community  interaction"	2130	-1	106	0.653136511850007	0	0	0	0	0	0	0	0	0	"Topic1"	0.653136511850007	0
"107"	"img_95475020353_10157390769015354.jpg"	"        fun  standing  photograph  heat  rejoicing  people_in_nature  interaction  gesture  backlighting  friendship"	690	1	107	0.405893548132448	0	0	0	0	0	0	0	0	0	"Topic1"	0.405893548132448	0
"108"	"img_6250307292_10153335904582293.jpg"	"        glasses  vision_care  microphone  eyewear  gesture  cornrows  event  street_fashion  tree  fun"	435	-1	108	0.162972710098135	0	0	0	0	0	0	0	0	0	"Topic10"	0.162972710098135	0
"109"	"img_95475020353_10165791695455354.jpg"	"        grass  ball  sports_equipment  sport_venue  atmosphere  soccer_ball  ball  ball_game  football  plain"	2167	1	109	0.030722161636983	0	0	0	0	0.76571782925806	0	0	0	0	"Topic6"	0.796439990895043	1
"110"	"img_167115176655082_3760039977362566.jpg"	"        grass  shoe  jersey  sports_uniform  sportswear  soccer_player  human_leg  sport_venue  ball_game  stadium"	2150	-1	110	0.0199473811479767	0	0	0	0	0.853698066667059	0	0	0	0	"Topic6"	0.873645447815036	1
"111"	"img_268914272540_10152927606337541.jpg"	"        grass  sport_venue  college_baseball  team_sport  baseball_field  ball_game  baseball  stadium  bat-and-ball_games  baseball_park"	358	-1	111	0.0239022867698511	0	0	0	0	0.859658700323267	0	0	0	0	"Topic6"	0.883560987093118	1
"112"	"img_134486075205_10165667298310206.jpg"	"        grille  headlamp  automotive_tire  fender  hood  automotive_lighting  bumper  automotive_parking_light  automotive_fog_light  street_fashion"	2151	1	112	0.0319676768599339	0	0	0	0	0.794881494952059	0	0	0	0	"Topic6"	0.826849171811993	1
"113"	"img_182919686769_10153695945981770.jpg"	"        hair  head  nose  audio_equipment  microphone  mouth  lip  cheek  hairstyle  skin"	722	1	113	0.0329381600566669	0	0	0	0	0	0	0	0	0	"Topic10"	0.0329381600566669	0
